BRL;ItemTime;ItemTime (local date);ItemTime (local time);BlobType;BlobSize;Barcode;CreateTime;CreateTime (local date);CreateTime (local time);Destination;DestinationAirport;DestinationDate;DestinationFlightNr;DestinationSource;Duration;FinishTime;FinishTime (local date);FinishTime (local time);Flags;LicensePlate;OCRExecute;OCRQueue;OCRRemarks;OCRResult;OCRStart;PieceId;ProcessPlanIDName;ProcessPlanIDVersion;Remarks;Side;SideSequence;Source;SpecialCategories;Status;Transfer;Tunnel;TunnelDuration;TunnelRemarks;TunnelSignals;TunnelType;VCSLicenseExecute;VCSLicenseQueue;VCSLicenseRemarks;VCSLicenseResult;VCSLicenseStart;VCSLicenseUser;VCSNoBSMExecute;VCSNoBSMQueue;VCSNoBSMRemarks;VCSNoBSMResult;VCSNoBSMStart;VCSNoBSMUser
A01/000001F3C970000E;132391483439170286;2020-07-14;00:12:23.917;application/x-bolt;53699;;132391477303670000;2020-07-14;00:02:10.367;;;;;;603002;132391483333690000;2020-07-14;00:12:13.369;;;;29986;;Timeout;20338;101115_0000000096;;;VCS license timeout;Camera08;05;VCS;;Timeout;;101115;20000;;202;;;549667;;Timeout;50334;;;;;;;
A01/000001F3C8530001;132391477666752429;2020-07-14;00:02:46.675;application/x-bolt;3707;0235465688;132391477333870000;2020-07-14;00:02:13.387;;;;;;23004;132391477563910000;2020-07-14;00:02:36.391;;;;;;;;101115_0000000097;;;;;;EDI;;Accept;;101115;20000;;2;;;;;;;;;;;;;
A01/000001F3C8540001;132391477729014181;2020-07-14;00:02:52.901;application/x-bolt;3694;0235464649;132391477396170000;2020-07-14;00:02:19.617;;;;;;23002;132391477626190000;2020-07-14;00:02:42.619;;;;;;;;101115_0000000098;;;;;;EDI;;Accept;;101115;20000;;2;;;;;;;;;;;;;
A01/000001F3C8550002;132391477773351034;2020-07-14;00:02:57.335;application/x-bolt;3818;0235464648 / 2235464648;132391477440460000;2020-07-14;00:02:24.046;;;;;;23003;132391477670490000;2020-07-14;00:02:47.049;;;;;;;;101115_0000000099;;;Multiple main barcodes detected;;;EDI;;Accept;;101115;20000;;2;;;;;;;;;;;;;
A01/000001F3C8570001;132391477800183335;2020-07-14;00:03:00.018;application/x-bolt;3701;0235464959;132391477467300000;2020-07-14;00:02:26.730;;;;;;23003;132391477697330000;2020-07-14;00:02:49.733;;;;;;;;101115_0000000100;;;;;;EDI;;Accept;;101115;20000;;2;;;;;;;;;;;;;
A01/000001F3C8580001;132391477831379266;2020-07-14;00:03:03.138;application/x-bolt;3695;0235464752;132391477498520000;2020-07-14;00:02:29.852;;;;;;23003;132391477728550000;2020-07-14;00:02:52.855;;;;;;;;101115_0000000101;;;;;;EDI;;Accept;;101115;20001;;2;;;;;;;;;;;;;
A01/000001F3C8590001;132391477861494296;2020-07-14;00:03:06.149;application/x-bolt;3684;0235886391;132391477528620000;2020-07-14;00:02:32.862;;;;;;23006;132391477758680000;2020-07-14;00:02:55.868;;;;;;;;101115_0000000102;;;;;;EDI;;Accept;;101115;20000;;2;;;;;;;;;;;;;
A01/000001F3C85C0002;132391477891949608;2020-07-14;00:03:09.195;application/x-bolt;3809;0235465560 / 4235465560;132391477559010000;2020-07-14;00:02:35.901;;;;;;23004;132391477789050000;2020-07-14;00:02:58.905;;;;;;;;101115_0000000103;;;Multiple main barcodes detected;;;EDI;;Accept;;101115;20000;;2;;;;;;;;;;;;;
A01/000001F3C85A0002;132391477876096431;2020-07-14;00:03:07.610;application/x-bolt;3888;0235453701 / 0235433701;132391478367970000;2020-07-14;00:03:56.797;;;;;;23004;132391478598010000;2020-07-14;00:04:19.801;;;;;;;;100207_0000000037;;;Multiple main barcodes detected;;;EDI;;Accept;;100207;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001F3C85E0002;132391477906701868;2020-07-14;00:03:10.670;application/x-bolt;3760;0235455731;132391478398550000;2020-07-14;00:03:59.855;;;;;;23003;132391478628580000;2020-07-14;00:04:22.858;;;;;;;;100207_0000000038;;;;;;EDI;;Accept;;100207;20000;;2;Arrivals;;;;;;;;;;;;
A01/000001F3C8800001;132391478738052860;2020-07-14;00:04:33.805;application/x-bolt;3692;0235464350;132391478426230000;2020-07-14;00:04:02.623;;;;;;23003;132391478656260000;2020-07-14;00:04:25.626;;;;;;;;101109_0000000887;;;;;;EDI;;Accept;;101109;20000;;2;;;;;;;;;;;;;
A01/000001F3C8600002;132391477943312296;2020-07-14;00:03:14.331;application/x-bolt;3751;0235462209;132391478435220000;2020-07-14;00:04:03.522;;;;;;23004;132391478665260000;2020-07-14;00:04:26.526;;;;;;;;100207_0000000039;;;;;;EDI;;Accept;;100207;20000;;2;Arrivals;;;;;;;;;;;;
